id,period,timestamp,minute,second,possession,duration,location,under_pressure,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,player.id,player.name,position.id,position.name,shot.statsbomb_xg,shot.end_location,shot.key_pass_id,shot.one_on_one,shot.aerial_won,shot.technique.id,shot.technique.name,shot.outcome.id,shot.outcome.name,shot.type.id,shot.type.name,shot.body_part.id,shot.body_part.name,match_id,competition_id,season_id,shot.open_goal,shot.first_time,shot.redirect,shot.deflected,shot.saved_to_post,location.x,location.y,shot.end_location.x,shot.end_location.y,shot.end_location.z
fa85b4fb-6378-49e5-8d2e-67acb38291e7,2,22:06.3,67,6,154,0.709,"c(96, 55)",NA,16,Shot,966,Liverpool WFC,2,From Corner,966,Liverpool WFC,19777,Niamh Fahey,10,Center Defensive Midfield,0.016220829,"c(111, 48)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,38,Left Foot,19737,37,4,NA,NA,NA,NA,NA,96,55,111,48,NA
792ab607-245d-4e18-abe3-72d088875cd3,2,22:09.3,67,9,154,0.0937,"c(114, 34)",NA,16,Shot,966,Liverpool WFC,2,From Corner,966,Liverpool WFC,15218,Jessica Anne Clarke,21,Left Wing,0.142516,"c(116, 37.4, 0.4)",NA,NA,NA,93,Normal,100,Saved,87,Open Play,38,Left Foot,19737,37,4,NA,NA,NA,NA,NA,114,34,116,37.4,0.4
f00188b0-c558-4fb5-a0c2-135aed855377,2,24:17.1,69,17,158,1.513027,"c(108, 46)",NA,16,Shot,966,Liverpool WFC,2,From Corner,966,Liverpool WFC,15618,Jasmine Matthews,5,Left Center Back,0.036041267,"c(120, 35.2, 0.7)",3aedd733-263f-4198-9906-cd0c6b10584a,NA,NA,93,Normal,98,Off T,87,Open Play,38,Left Foot,19737,37,4,NA,NA,NA,NA,NA,108,46,120,35.2,0.7
afbf3467-4b31-4347-bfe1-4bcca6159f3e,2,27:13.7,72,13,163,0.1239,"c(109, 56)",NA,16,Shot,966,Liverpool WFC,3,From Free Kick,966,Liverpool WFC,15611,Courtney Sweetman-Kirk,23,Center Forward,0.027214218,"c(111, 58)",9834c455-8bcb-43aa-89d3-ee2e938a084c,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19737,37,4,NA,NA,NA,NA,NA,109,56,111,58,NA
37bdc77f-1a08-46aa-8fd1-a8c4fe3fc460,2,27:58.3,72,58,164,0.1519,"c(114, 37)",NA,16,Shot,966,Liverpool WFC,2,From Corner,966,Liverpool WFC,15614,Sophie Elizabeth Bradley-Auckland,3,Right Center Back,0.052941903,"c(115, 40)",19ec2f4a-61be-47e0-8296-96b912462166,NA,NA,93,Normal,96,Blocked,87,Open Play,37,Head,19737,37,4,NA,NA,NA,NA,NA,114,37,115,40,NA
bcfd0021-7baa-4f6c-94e1-8f862d9a40c0,2,29:11.8,74,11,168,0.8128,"c(104, 50)",NA,16,Shot,966,Liverpool WFC,2,From Corner,966,Liverpool WFC,15613,Rinsola Babajide,17,Right Wing,0.030699063,"c(115, 43)",0b79a47d-1175-4d58-93d9-d9a6b954e4ae,NA,NA,93,Normal,96,Blocked,87,Open Play,38,Left Foot,19737,37,4,NA,NA,NA,NA,NA,104,50,115,43,NA
6d7c6350-5f1c-4119-8575-4598381bd6b4,2,29:14.6,74,14,168,1.3042,"c(111, 55)",NA,16,Shot,966,Liverpool WFC,2,From Corner,966,Liverpool WFC,19416,Laura Coombs,13,Right Center Midfield,0.030085277,"c(120, 45.2, 1.6)",NA,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19737,37,4,NA,NA,NA,NA,NA,111,55,120,45.2,1.6
fe33765b-71a1-45fe-9c1c-0ab8511857a6,2,33:27.3,78,27,174,1.6175,"c(88, 28)",NA,16,Shot,970,Yeovil Town LFC,1,Regular Play,970,Yeovil Town LFC,15715,Ellie Mason,9,Right Defensive Midfield,0.010236048,"c(119, 36.8, 1)",1687c86f-7cb2-43f8-9048-628e9560ad6c,NA,NA,93,Normal,100,Saved,87,Open Play,38,Left Foot,19737,37,4,NA,NA,NA,NA,NA,88,28,119,36.8,1
484e27a9-f05b-4cdf-8d12-84dce722b91e,2,33:51.8,78,51,178,1.2211,"c(104, 51)",NA,16,Shot,966,Liverpool WFC,1,Regular Play,966,Liverpool WFC,15613,Rinsola Babajide,17,Right Wing,0.04928623,"c(120, 34.4, 4.2)",0477a817-1e76-48c8-909c-79828b257c71,NA,NA,93,Normal,98,Off T,87,Open Play,38,Left Foot,19737,37,4,NA,NA,NA,NA,NA,104,51,120,34.4,4.2
d18519c1-f79d-4d30-9f94-d635580c8bf5,2,34:41.9,79,41,180,0.878299,"c(101, 48)",NA,16,Shot,966,Liverpool WFC,1,Regular Play,966,Liverpool WFC,15613,Rinsola Babajide,17,Right Wing,0.045192663,"c(120, 43.6, 0.4)",410879b1-23a4-4761-83f6-79fb5c5646a1,NA,NA,93,Normal,100,Saved,87,Open Play,38,Left Foot,19737,37,4,NA,NA,NA,NA,NA,101,48,120,43.6,0.4
0d5f1019-fe3e-4d07-aca4-8cce2155b9d7,2,38:42.3,83,42,191,1.1261,"c(104, 27)",NA,16,Shot,966,Liverpool WFC,1,Regular Play,970,Yeovil Town LFC,15714,Anne-Marie Heatherson,21,Left Wing,0.038388576,"c(118, 36.4, 1.1)",NA,NA,NA,93,Normal,100,Saved,87,Open Play,38,Left Foot,19737,37,4,NA,NA,NA,NA,NA,104,27,118,36.4,1.1
49da60ad-d3eb-4219-b8c5-c2066eda28d0,2,39:15.1,84,15,193,0.1902,"c(110, 55)",NA,16,Shot,966,Liverpool WFC,4,From Throw In,966,Liverpool WFC,15613,Rinsola Babajide,17,Right Wing,0.042296324,"c(112, 56)",795c6e87-043b-41f7-b8dc-623df1138271,NA,NA,93,Normal,96,Blocked,87,Open Play,38,Left Foot,19737,37,4,NA,NA,NA,NA,NA,110,55,112,56,NA
cfa6be56-e615-41d0-beaf-8136ad97fe9e,2,39:22.2,84,22,193,1.297457,"c(90, 31)",NA,16,Shot,966,Liverpool WFC,4,From Throw In,966,Liverpool WFC,15630,Leigh-Anne Robe,6,Left Back,0.015256048,"c(119, 36.6, 1.3)",NA,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19737,37,4,NA,NA,NA,NA,NA,90,31,119,36.6,1.3
02144cd1-343a-4b70-8f12-f170fa77429a,2,41:56.1,86,56,196,0.5298,"c(104, 27)",NA,16,Shot,966,Liverpool WFC,1,Regular Play,966,Liverpool WFC,15218,Jessica Anne Clarke,21,Left Wing,0.06947849,"c(113, 36)",aa30795c-6223-489f-8488-86c497e7dd7f,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19737,37,4,NA,NA,NA,NA,NA,104,27,113,36,NA
bfa8bb23-822f-455b-a8cf-a2d5a3b9202a,1,08:39.5,8,39,28,0.601808,"c(104, 55)",NA,16,Shot,969,Birmingham City WFC,3,From Free Kick,969,Birmingham City WFC,15563,Charlie Wellings,22,Right Center Forward,0.017845202,"c(106, 50)",811e0df3-9aa2-4608-bad6-171381e00b57,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,104,55,106,50,NA
fdcf63d5-7eba-45f7-99f3-5091ff4408f8,1,12:27.1,12,27,38,1.563752,"c(112, 32)",NA,16,Shot,969,Birmingham City WFC,3,From Free Kick,969,Birmingham City WFC,19502,Meaghan Sargeant,3,Right Center Back,0.07588483,"c(119, 37.6, 3.5)",4b88eed9-3506-41a2-8c35-f846b0a792ef,NA,NA,95,Volley,98,Off T,87,Open Play,38,Left Foot,19738,37,4,NA,NA,NA,NA,NA,112,32,119,37.6,3.5
c9997edc-321b-4ab5-8926-27af271bb66d,1,14:57.5,14,57,46,0.491173,"c(111, 34)",NA,16,Shot,969,Birmingham City WFC,1,Regular Play,969,Birmingham City WFC,15563,Charlie Wellings,22,Right Center Forward,0.11724459,"c(114, 35)",57877f80-20ac-4452-bcf3-55be4c158640,NA,NA,93,Normal,96,Blocked,87,Open Play,38,Left Foot,19738,37,4,NA,NA,NA,NA,NA,111,34,114,35,NA
94868337-9b1f-471e-a1f3-d299146ac60d,1,31:45.9,31,45,78,0.356516,"c(108, 40)",NA,16,Shot,969,Birmingham City WFC,5,Other,969,Birmingham City WFC,19503,Aoife Mannion,4,Center Back,0.76,"c(119, 43.8, 1.9)",NA,NA,NA,93,Normal,100,Saved,88,Penalty,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,108,40,119,43.8,1.9
760b13ad-9daf-4a72-9417-96e3226bfa92,1,32:18.8,32,18,79,2.095117,"c(99, 42)",NA,16,Shot,969,Birmingham City WFC,2,From Corner,969,Birmingham City WFC,19592,Harriet Scott,7,Right Wing Back,0.025127286,"c(119, 37.2, 3.6)",NA,NA,NA,95,Volley,98,Off T,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,99,42,119,37.2,3.6
0826a77a-975d-4aac-a51c-4f673abc2d75,2,06:53.5,51,53,128,4.347387,"c(105, 54)",NA,16,Shot,969,Birmingham City WFC,4,From Throw In,969,Birmingham City WFC,15565,Marisa Ewers,9,Right Defensive Midfield,0.06269855,"c(120, 33.7, 0.7)",63d2cfea-aabb-40b9-97d2-0a57655578dc,NA,NA,93,Normal,98,Off T,87,Open Play,38,Left Foot,19738,37,4,NA,NA,NA,NA,NA,105,54,120,33.7,0.7
77761948-830b-4fc7-bbfd-725aa4611062,2,07:45.7,52,45,131,1.147514,"c(102, 29)",NA,16,Shot,969,Birmingham City WFC,1,Regular Play,969,Birmingham City WFC,15563,Charlie Wellings,22,Right Center Forward,0.06522236,"c(120, 38.7, 0.5)",731521f3-1451-43e9-9d0b-d2fcff20337d,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,102,29,120,38.7,0.5
d1aa0741-1442-4caf-8d1e-c4f270ed04be,2,10:34.0,55,34,137,0.195929,"c(91, 35)",NA,16,Shot,969,Birmingham City WFC,4,From Throw In,969,Birmingham City WFC,15562,Lucy Staniforth,19,Center Attacking Midfield,0.020481197,"c(96, 34)",bd4d907f-7338-4745-b189-5b17a1b69dda,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,91,35,96,34,NA
8eae1cc8-d5a4-4701-826c-c356a77b0038,2,11:57.5,56,57,139,2.2105,"c(98, 35)",NA,16,Shot,969,Birmingham City WFC,1,Regular Play,969,Birmingham City WFC,15562,Lucy Staniforth,19,Center Attacking Midfield,0.03810896,"c(120, 45.8, 3.9)",NA,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,98,35,120,45.8,3.9
2f0bcb4d-2b0f-4b63-9a1c-93b07a22f72e,2,18:46.4,63,46,147,0.765475,"c(114, 48)",NA,16,Shot,969,Birmingham City WFC,3,From Free Kick,969,Birmingham City WFC,19502,Meaghan Sargeant,3,Right Center Back,0.16065718,"c(120, 43.4, 1.3)",9fa875b2-297c-4f42-956b-e90d90e181ca,TRUE,NA,95,Volley,100,Saved,87,Open Play,38,Left Foot,19738,37,4,NA,NA,NA,NA,NA,114,48,120,43.4,1.3
7016d9ca-ec1e-48eb-b847-6f5e9abedb36,2,19:25.1,64,25,148,1.445902,"c(108, 58)",NA,16,Shot,969,Birmingham City WFC,2,From Corner,969,Birmingham City WFC,15563,Charlie Wellings,22,Right Center Forward,0.02958945,"c(120, 36.2, 4.5)",1cef2a9f-86ba-48a6-bbbf-2ea332b32047,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,108,58,120,36.2,4.5
fbaaf8e0-9df1-4424-b712-47088797c872,2,25:00.5,70,0,160,1.848555,"c(117, 38)",TRUE,16,Shot,969,Birmingham City WFC,3,From Free Kick,969,Birmingham City WFC,15569,Kerys Harrop,5,Left Center Back,0.3330679,"c(120, 36, 3.9)",c1be2b6c-cb14-4fbf-a87e-87a156d24624,NA,TRUE,93,Normal,98,Off T,87,Open Play,37,Head,19738,37,4,TRUE,NA,NA,NA,NA,117,38,120,36,3.9
77381362-7102-4dba-8324-de14d96a9731,2,29:29.9,74,29,167,2.275762,"c(114, 36)",NA,16,Shot,969,Birmingham City WFC,2,From Corner,969,Birmingham City WFC,19502,Meaghan Sargeant,3,Right Center Back,0.079502955,"c(113, 21)",b1e33055-f9e4-4c60-90e4-bf689fa3bc2b,NA,NA,95,Volley,101,Wayward,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,114,36,113,21,NA
5adb3bf7-9840-482e-96b2-b182de096afc,2,29:49.9,74,49,167,1.938726,"c(88, 48)",NA,16,Shot,969,Birmingham City WFC,2,From Corner,969,Birmingham City WFC,19503,Aoife Mannion,4,Center Back,0.019548263,"c(120, 39.9, 2.3)",46bf9cc8-ebbf-4967-96dd-19205a2cc72c,NA,NA,93,Normal,97,Goal,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,88,48,120,39.9,2.3
6d0623f0-aab1-46aa-aca2-7a9d4b71232b,2,43:13.9,88,13,184,0.430337,"c(111, 44)",NA,16,Shot,969,Birmingham City WFC,1,Regular Play,969,Birmingham City WFC,15563,Charlie Wellings,22,Right Center Forward,0.17941469,"c(113, 44)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,111,44,113,44,NA
942f21f0-dbd6-4fe9-a319-1a137c128b8a,2,43:19.2,88,19,184,0.503944,"c(107, 44)",NA,16,Shot,969,Birmingham City WFC,1,Regular Play,969,Birmingham City WFC,15563,Charlie Wellings,22,Right Center Forward,0.13443354,"c(112, 41)",efd3c17b-9004-433e-a3fb-9ceb082fb6bd,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,107,44,112,41,NA
1a5ad9f2-856f-42da-8a46-f1d28aec96bd,2,47:53.0,92,52,187,1.964635,"c(97, 29)",NA,16,Shot,969,Birmingham City WFC,1,Regular Play,969,Birmingham City WFC,15562,Lucy Staniforth,19,Center Attacking Midfield,0.018677305,"c(120, 41.5, 4.2)",e0e7d9fe-0f71-4c7a-ba1b-dc0122406cf7,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19738,37,4,NA,NA,NA,NA,NA,97,29,120,41.5,4.2
20c9eba7-4141-4664-99b8-5ca5a0280ae0,1,05:25.1,5,25,13,1.916706,"c(88, 61)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,965,Brighton & Hove Albion WFC,19414,Kirsty Barton,3,Right Center Back,0.017038535,"c(120, 38, 3.3)",f307632c-b583-4113-934e-6fab8ebb29c8,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,88,61,120,38,3.3
c4c5ea2c-2380-49c7-b462-bbfa99a2c4f6,1,05:54.5,5,54,14,0.169021,"c(104, 55)",NA,16,Shot,746,Manchester City WFC,7,From Goal Kick,746,Manchester City WFC,4643,Georgia Stanway,21,Left Wing,0.3949509,"c(105, 42, 2)",a71a910f-f600-4c06-b7f3-6ed109c2b2e8,TRUE,NA,92,Lob,100,Saved,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,104,55,105,42,2
a5eb54bd-5d89-4ddf-a4bb-ea0ddacaded0,1,11:11.2,11,11,24,0.148,"c(112, 47)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4654,Nikita Parris,23,Center Forward,0.34141454,"c(114, 42.6, 1)",a4c0c98a-c4fe-404a-b395-a22cdfdeb725,TRUE,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,112,47,114,42.6,1
0a18bdc4-828e-4555-8de0-4437db5cdce8,1,12:47.7,12,47,25,0.882167,"c(105, 39)",TRUE,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,10172,Jill Scott,13,Right Center Midfield,0.025084483,"c(119, 40.3, 4.1)",7f2bb69d-d827-4d3c-90f6-e628e6715e7b,NA,TRUE,93,Normal,98,Off T,87,Open Play,37,Head,19739,37,4,NA,NA,NA,NA,NA,105,39,119,40.3,4.1
00849624-27dd-4885-8861-7748b5b903f0,1,14:39.0,14,38,28,1.384269,"c(110, 33)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4654,Nikita Parris,23,Center Forward,0.039372798,"c(120, 33.3, 0.3)",50212669-f42c-44a6-9e21-ac91a38fb5eb,NA,NA,93,Normal,98,Off T,87,Open Play,37,Head,19739,37,4,NA,NA,NA,NA,NA,110,33,120,33.3,0.3
420f4d5e-8851-466c-afcb-eda96373fe43,1,17:16.2,17,16,34,0.2391,"c(105, 42)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4654,Nikita Parris,23,Center Forward,0.10168196,"c(109, 43)",35e36a73-e16c-4672-9bfc-37b7d0c0e96f,NA,NA,93,Normal,96,Blocked,87,Open Play,38,Left Foot,19739,37,4,NA,NA,NA,NA,NA,105,42,109,43,NA
803ee643-93b6-41b2-8376-ae36255b0d28,1,19:30.6,19,30,36,1.260619,"c(86, 48)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4658,Keira Walsh,14,Center Midfield,0.009602184,"c(119, 38.1, 3.9)",NA,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,86,48,119,38.1,3.9
48606167-2ab9-4cf4-8739-c8384aa8bdd5,1,20:43.6,20,43,40,0.939804,"c(100, 52)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4643,Georgia Stanway,21,Left Wing,0.13669139,"c(119, 37.8, 0.5)",NA,NA,NA,93,Normal,97,Goal,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,100,52,119,37.8,0.5
04b91c74-6e65-418e-91f9-44c004a2dc44,1,24:44.9,24,44,46,0.77628,"c(104, 49)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,10172,Jill Scott,13,Right Center Midfield,0.12327581,"c(118, 35, 0.9)",806de999-e092-4583-8ea5-9bef772a956e,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,104,49,118,35,0.9
f84d7925-0d0e-483e-9025-5cfc96d3bcab,1,26:28.3,26,28,50,1.435466,"c(97, 42)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,965,Brighton & Hove Albion WFC,16374,Aileen Whelan,16,Left Midfield,0.020136826,"c(120, 45.8, 3.5)",4432b31f-28f8-48c4-97e8-66f35e343540,NA,NA,93,Normal,98,Off T,87,Open Play,37,Head,19739,37,4,NA,NA,NA,NA,NA,97,42,120,45.8,3.5
4eea0620-fc50-49f6-941c-df50bc20c811,1,28:53.6,28,53,53,0.735672,"c(110, 47)",NA,16,Shot,746,Manchester City WFC,2,From Corner,746,Manchester City WFC,15554,Gemma Bonner,2,Right Back,0.024188627,"c(119, 39.1, 3.8)",4b4a8e34-94c4-43b1-868a-de033568c005,NA,NA,93,Normal,98,Off T,87,Open Play,37,Head,19739,37,4,NA,NA,NA,NA,NA,110,47,119,39.1,3.8
0f5ed1e1-f186-4cdc-9fa3-d12e1352a394,1,39:20.0,39,19,78,0.788866,"c(104, 35)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,965,Brighton & Hove Albion WFC,16397,Chloe Peplow,15,Left Center Midfield,0.087398015,"c(120, 34.2, 0.6)",38768fbf-d385-4d12-898f-317cdf89637e,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,104,35,120,34.2,0.6
04a3fdac-212a-49d6-9136-079c1b3ece6c,1,40:26.9,40,26,81,0.252,"c(91, 33)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,746,Manchester City WFC,4643,Georgia Stanway,21,Left Wing,0.019743266,"c(95, 29)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,91,33,95,29,NA
6940a8be-88e4-42c0-b917-c2a53aea4496,1,42:22.8,42,22,83,0.551788,"c(109, 41)",NA,16,Shot,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,10188,Caroline Weir,15,Left Center Midfield,0.4340121,"c(119, 36.4, 1)",138bf232-e02f-4764-9796-b72986dc7d6a,NA,NA,93,Normal,97,Goal,87,Open Play,38,Left Foot,19739,37,4,NA,NA,NA,NA,NA,109,41,119,36.4,1
0ebafe98-18d8-4e83-a651-526ecf9ec26d,2,00:15.0,45,14,92,3.156073,"c(85, 46)",NA,16,Shot,965,Brighton & Hove Albion WFC,9,From Kick Off,965,Brighton & Hove Albion WFC,20034,Danielle Buet,10,Center Defensive Midfield,0.009549671,"c(119, 47.3, 0.2)",NA,NA,NA,91,Half Volley,98,Off T,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,85,46,119,47.3,0.2
c1f0ab96-1d21-4883-84a1-d0326bacaa10,2,01:13.5,46,13,94,0.762554,"c(102, 48)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,965,Brighton & Hove Albion WFC,16397,Chloe Peplow,15,Left Center Midfield,0.06887115,"c(120, 44.6, 4.4)",238e5e08-49bd-475c-ab66-77faf1139120,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,102,48,120,44.6,4.4
6ea7b398-5f3d-4625-8ed3-025ab36f1bfc,2,06:40.3,51,40,108,0.1802,"c(112, 29)",NA,16,Shot,746,Manchester City WFC,3,From Free Kick,746,Manchester City WFC,10099,Tessa Wullaert,17,Right Wing,0.034951698,"c(113, 32)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,112,29,113,32,NA
42d01df4-2826-4305-ae0a-5bb59803ed63,2,09:56.7,54,56,116,0.3434,"c(104, 51)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,965,Brighton & Hove Albion WFC,16393,Ellie Brazil,12,Right Midfield,0.33539256,"c(113, 40.5, 0.5)",NA,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,104,51,113,40.5,0.5
8e621852-b3d6-43ee-b8d4-7daf0c42b104,2,09:59.5,54,59,116,0.7652,"c(113, 39)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,965,Brighton & Hove Albion WFC,16378,Iniabasi Anefiok Umotong,13,Right Center Midfield,0.4428448,"c(119, 41)",8e1dcd84-2c29-47b9-b7b1-f9844c000086,NA,NA,95,Volley,96,Blocked,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,113,39,119,41,NA
cca3cb99-1c10-4b32-9b62-338197e511bb,2,12:51.6,57,51,124,0.796641,"c(104, 38)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,965,Brighton & Hove Albion WFC,16374,Aileen Whelan,16,Left Midfield,0.14375503,"c(119, 35.2, 0.2)",NA,NA,NA,93,Normal,98,Off T,87,Open Play,38,Left Foot,19739,37,4,NA,NA,NA,NA,NA,104,38,119,35.2,0.2
871dd8db-9b52-42e2-81f6-c723ebc98cca,2,18:28.9,63,28,135,1.584452,"c(94, 57)",NA,16,Shot,746,Manchester City WFC,6,From Counter,746,Manchester City WFC,4643,Georgia Stanway,21,Left Wing,0.018544516,"c(120, 36.8, 0.9)",71d4d2b7-36de-4fea-98a9-82cab560ae5c,NA,NA,93,Normal,97,Goal,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,94,57,120,36.8,0.9
8526dbf9-e2d7-41b7-af15-8d3b85fa66c8,2,22:11.0,67,11,144,1.549654,"c(99, 38)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4643,Georgia Stanway,21,Left Wing,0.026395774,"c(120, 36.2, 1.1)",853398d6-8175-4a34-9175-eeaaaa7ddab2,NA,NA,93,Normal,97,Goal,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,99,38,120,36.2,1.1
e3d0c61b-4acb-4300-965e-5d9efa1d9fe0,2,25:07.4,70,7,148,0.230673,"c(105, 35)",NA,16,Shot,965,Brighton & Hove Albion WFC,4,From Throw In,965,Brighton & Hove Albion WFC,16378,Iniabasi Anefiok Umotong,23,Center Forward,0.24984783,"c(107, 36)",NA,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,105,35,107,36,NA
985931b8-2a36-4b14-9f38-41a8cc219902,2,25:23.6,70,23,149,0.6402,"c(114, 27)",NA,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4646,Claire Emslie,13,Right Center Midfield,0.08881184,"c(120, 40)",8e051d42-faaa-429a-8ac4-baf68cf81299,NA,NA,93,Normal,96,Blocked,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,114,27,120,40,NA
ddf78fff-9394-4c11-bb6a-8930528ab07d,2,25:50.7,70,50,149,1.375178,"c(116, 30)",TRUE,16,Shot,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,4646,Claire Emslie,13,Right Center Midfield,0.13622582,"c(120, 36.6, 2.1)",53d99c30-7a83-42b6-9653-5717105e1586,NA,NA,93,Normal,100,Saved,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,116,30,120,36.6,2.1
6070e562-a59c-4992-9ab4-91510e83ea42,2,27:02.3,72,2,154,0.0572,"c(111, 46)",NA,16,Shot,965,Brighton & Hove Albion WFC,2,From Corner,965,Brighton & Hove Albion WFC,16374,Aileen Whelan,16,Left Midfield,0.03050624,"c(115, 38)",4e229f14-e565-41f5-bb70-cb8ff7660bb8,NA,NA,93,Normal,101,Wayward,87,Open Play,37,Head,19739,37,4,NA,NA,NA,NA,NA,111,46,115,38,NA
d62ff7ff-7f1f-43ed-8b3c-97d47f10d7b3,2,27:02.5,72,2,154,0.1023,"c(110, 42)",TRUE,16,Shot,965,Brighton & Hove Albion WFC,2,From Corner,965,Brighton & Hove Albion WFC,16395,Victoria Williams,5,Left Center Back,0.034539852,"c(112, 2)",NA,NA,TRUE,93,Normal,101,Wayward,87,Open Play,37,Head,19739,37,4,NA,NA,TRUE,NA,NA,110,42,112,2,NA
f2ce5e41-5aad-4085-9f71-8c913e6fba74,2,33:03.9,78,3,166,1.72157,"c(81, 31)",NA,16,Shot,965,Brighton & Hove Albion WFC,1,Regular Play,965,Brighton & Hove Albion WFC,16395,Victoria Williams,5,Left Center Back,0.013482094,"c(119, 48.9, 3.8)",a83e9fde-3948-4c8c-a076-a8ff6d7b48cc,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,81,31,119,48.9,3.8
895c82f0-68a6-4c56-86d1-68c50bb87c51,2,35:57.1,80,57,169,1.674274,"c(96, 40)",NA,16,Shot,746,Manchester City WFC,7,From Goal Kick,746,Manchester City WFC,10188,Caroline Weir,15,Left Center Midfield,0.045861203,"c(120, 43.2, 3.1)",34efe5e6-b483-4b46-a11b-7e2f17713fcf,NA,NA,93,Normal,98,Off T,87,Open Play,40,Right Foot,19739,37,4,NA,NA,NA,NA,NA,96,40,120,43.2,3.1
